Timestamp,What is your age?,What is your gender?,Espresso,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Double Espresso,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Americano,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Cappuccino,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Latte,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Flat White,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Macchiato,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Cortado,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Affogato,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,  Mocha  ,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Oat Milk Latte,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Almond Milk Latte,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,  Soy Milk Latte  ,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Coconut Milk Latte,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Oat Milk Americano,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Almond Milk Americano,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Soy Milk Americano,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Coconut Milk Americano,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Oat Milk Cappuccino,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,"Almond Milk Cappuccino
",What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Soy Milk Cappuccino,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Coconut Milk Cappuccino,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Iced Americano,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Iced Latte,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Iced Vanilla Latte,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Iced Caramel Latte,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Cold Brew,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Decaf Americano,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Decaf Espresso,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,  Decaf Cappuccino  ,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,  Decaf Latte  ,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Decaf Flat White,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,  Vienna Coffee  ,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,  Irish Coffee  ,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,  Turkish Coffee  ,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,  Pour Over  ,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,  Pumpkin Spice Latte  ,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,  Salted Caramel Latte  ,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,  Vanilla Latte  ,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,  Caramel Latte  ,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,  Gingerbread Latte  ,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,  Hazelnut Latte  ,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Matcha Latte,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Chai Latte,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Peppermint Latte,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Dirty Chai,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Chamomile Tea,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,  Peppermint Tea  ,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,  Ginger Tea  ,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,  Lavender Tea  ,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,  Hibiscus Tea  ,What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Irish Tea (without milk),What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?,Irish Tea (with Milk),What time of day do you normally drink this drink?,Which of the following best describes how you feel before drinking this?
2/24/2026 9:43:40,18 - 24,Male,3,Morning,Tired and need a boost,2,Afternoon,Tired and need a boost,3,Morning,Relaxed and winding down,5,Afternoon,Relaxed and winding down,3,Afternoon,"Fairly okay, just want a drink",3,Afternoon,"Fairly okay, just want a drink",5,Afternoon,Relaxed and winding down,1,Morning,Relaxed and winding down,1,Morning,,3,Afternoon,Relaxed and winding down,2,Afternoon,"Fairly okay, just want a drink",3,Morning,"Fairly okay, just want a drink",1,Afternoon,"Fairly okay, just want a drink",1,Afternoon,"Fairly okay, just want a drink",1,Afternoon,"Fairly okay, just want a drink",1,Morning,Tired and need a boost,2,Afternoon,Relaxed and winding down,1,Afternoon,"Fairly okay, just want a drink",2,Afternoon,Relaxed and winding down,2,Afternoon,"Fairly okay, just want a drink",1,Afternoon,"Fairly okay, just want a drink",1,Morning,"Fairly okay, just want a drink",3,Afternoon,"Fairly okay, just want a drink",3,Morning,Tired and need a boost,2,Afternoon,Relaxed and winding down,4,Afternoon,"Fairly okay, just want a drink",2,Afternoon,"Fairly okay, just want a drink",1,Afternoon,"Fairly okay, just want a drink",1,Morning,,3,Afternoon,"Fairly okay, just want a drink",4,Afternoon,,2,Morning,Relaxed and winding down,1,Morning,"Fairly okay, just want a drink",5,Morning,Relaxed and winding down,2,Afternoon,"Fairly okay, just want a drink",2,Afternoon,"Fairly okay, just want a drink",2,Morning,"Fairly okay, just want a drink",3,Afternoon,"Fairly okay, just want a drink",3,Afternoon,"Fairly okay, just want a drink",3,Afternoon,"Fairly okay, just want a drink",2,Afternoon,"Fairly okay, just want a drink",3,Afternoon,"Fairly okay, just want a drink",5,Morning,Relaxed and winding down,3,Afternoon,"Fairly okay, just want a drink",1,Afternoon,"Fairly okay, just want a drink",2,Afternoon,"Fairly okay, just want a drink",2,Afternoon,"Fairly okay, just want a drink",2,Morning,"Fairly okay, just want a drink",1,Afternoon,"Fairly okay, just want a drink",1,Afternoon,Tired and need a boost,2,Afternoon,Tired and need a boost,3,Morning,"Fairly okay, just want a drink",5,Morning,Relaxed and winding down
2/24/2026 9:44:19,18 - 24,Male,3,Morning,Tired and need a boost,2,Morning,Tired and need a boost,4,Afternoon,"Fairly okay, just want a drink",3,Afternoon,"Fairly okay, just want a drink",2,Afternoon,"Fairly okay, just want a drink",2,Afternoon,"Fairly okay, just want a drink",1,Afternoon,"Fairly okay, just want a drink",1,Afternoon,"Fairly okay, just want a drink",1,Afternoon,"Fairly okay, just want a drink",1,Afternoon,"Fairly okay, just want a drink",2,Afternoon,"Fairly okay, just want a drink",2,Afternoon,"Fairly okay, just want a drink",1,Afternoon,"Fairly okay, just want a drink",1,Afternoon,"Fairly okay, just want a drink",2,Afternoon,"Fairly okay, just want a drink",2,Afternoon,"Fairly okay, just want a drink",1,Afternoon,"Fairly okay, just want a drink",1,Afternoon,"Fairly okay, just want a drink",2,Afternoon,"Fairly okay, just want a drink",1,Afternoon,"Fairly okay, just want a drink",1,Afternoon,"Fairly okay, just want a drink",1,Afternoon,"Fairly okay, just want a drink",1,Night,"Fairly okay, just want a drink",1,Night,"Fairly okay, just want a drink",,,,,,,,,,1,Afternoon,"Fairly okay, just want a drink",1,Afternoon,"Fairly okay, just want a drink",1,Afternoon,"Fairly okay, just want a drink",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Afternoon,"Fairly okay, just want a drink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Afternoon,"Fairly okay, just want a drink",2,Afternoon,"Fairly okay, just want a drink"
2/24/2026 9:44:32,18 - 24,Female,4,Morning,"Fairly okay, just want a drink",3,Morning,Relaxed and winding down,2,Morning,Relaxed and winding down,5,Morning,Relaxed and winding down,5,Afternoon,Relaxed and winding down,5,Afternoon,Relaxed and winding down,5,Afternoon,Relaxed and winding down,4,Morning,"Fairly okay, just want a drink",5,Afternoon,Relaxed and winding down,5,Afternoon,Relaxed and winding down,5,Afternoon,Relaxed and winding down,5,Afternoon,Relaxed and winding down,5,Afternoon,Relaxed and winding down,5,Afternoon,Relaxed and winding down,5,Morning,Relaxed and winding down,3,Afternoon,Relaxed and winding down,5,Morning,Relaxed and winding down,3,Morning,Relaxed and winding down,5,Morning,Relaxed and winding down,5,Afternoon,"Fairly okay, just want a drink",5,Afternoon,"Fairly okay, just want a drink",5,Afternoon,Relaxed and winding down,2,Morning,Tired and need a boost,3,Afternoon,"Fairly okay, just want a drink",5,Afternoon,"Fairly okay, just want a drink",5,Afternoon,"Fairly okay, just want a drink",2,Morning,"Fairly okay, just want a drink",2,Night,"Fairly okay, just want a drink",4,Night,"Fairly okay, just want a drink",5,Night,Relaxed and winding down,5,Night,Relaxed and winding down,5,Night,Relaxed and winding down,4,Afternoon,"Fairly okay, just want a drink",4,Afternoon,"Fairly okay, just want a drink",5,Morning,"Fairly okay, just want a drink",5,Morning,Tired and need a boost,5,Afternoon,Relaxed and winding down,5,Afternoon,Relaxed and winding down,5,Afternoon,Relaxed and winding down,5,Afternoon,Relaxed and winding down,5,Afternoon,Relaxed and winding down,5,Afternoon,Relaxed and winding down,4,Afternoon,Relaxed and winding down,5,Morning,Relaxed and winding down,5,Afternoon,Relaxed and winding down,5,Afternoon,Relaxed and winding down,5,Night,Relaxed and winding down,4,Afternoon,"Fairly okay, just want a drink",5,Night,Relaxed and winding down,5,Night,Relaxed and winding down,5,Night,Relaxed and winding down,4,Afternoon,"Fairly okay, just want a drink",5,Night,Relaxed and winding down
2/24/2026 9:44:35,18 - 24,Male,,,,,,,2,Afternoon,"Fairly okay, just want a drink",,,,3,Afternoon,Tired and need a boost,,,,2,Afternoon,Tired and need a boost,,,,,,,2,Afternoon,Tired and need a boost,1,,"Fairly okay, just want a drink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Afternoon,Tired and need a boost,3,Afternoon,"Fairly okay, just want a drink",4,Afternoon,"Fairly okay, just want a drink",5,Afternoon,"Fairly okay, just want a drink",,,,,,,,,,,,,,,,,,,,,,5,Morning,"Fairly okay, just want a drink",,,,,,,,,,5,Afternoon,"Fairly okay, just want a drink",3,Afternoon,"Fairly okay, just want a drink",5,Afternoon,"Fairly okay, just want a drink",,,,4,Afternoon,"Fairly okay, just want a drink",1,Afternoon,"Fairly okay, just want a drink",,,,,,,,,,4,Night,Relaxed and winding down,3,Afternoon,Relaxed and winding down,,,,,,,5,Night,Relaxed and winding down,,,,,,
2/24/2026 9:45:02,18 - 24,Male,5,Night,"Fairly okay, just want a drink",4,Morning,Tired and need a boost,3,Morning,"Fairly okay, just want a drink",5,Afternoon,Relaxed and winding down,5,Afternoon,Relaxed and winding down,5,Afternoon,Relaxed and winding down,4,Afternoon,"Fairly okay, just want a drink",4,Morning,"Fairly okay, just want a drink",4,Morning,"Fairly okay, just want a drink",5,Night,"Fairly okay, just want a drink",5,Night,Relaxed and winding down,5,Night,Relaxed and winding down,5,Morning,Relaxed and winding down,4,Morning,Relaxed and winding down,4,Morning,Tired and need a boost,5,Morning,Tired and need a boost,3,Morning,Tired and need a boost,2,Morning,Tired and need a boost,5,Afternoon,Relaxed and winding down,5,Afternoon,Relaxed and winding down,5,Night,Relaxed and winding down,4,Afternoon,Relaxed and winding down,5,Afternoon,"Fairly okay, just want a drink",3,Afternoon,"Fairly okay, just want a drink",3,Afternoon,Relaxed and winding down,5,Morning,"Fairly okay, just want a drink",,,,3,Afternoon,"Fairly okay, just want a drink",2,,,4,Afternoon,"Fairly okay, just want a drink",4,Afternoon,"Fairly okay, just want a drink",5,Afternoon,Relaxed and winding down,3,,,4,Afternoon,Relaxed and winding down,,,,,,,,,,5,Morning,"Fairly okay, just want a drink",4,Morning,"Fairly okay, just want a drink",4,Morning,"Fairly okay, just want a drink",1,,,5,Morning,"Fairly okay, just want a drink",4,Morning,"Fairly okay, just want a drink",1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,3,Morning,"Fairly okay, just want a drink",2,Morning,"Fairly okay, just want a drink"
2/24/2026 9:45:17,18 - 24,Male,4,Morning,Tired and need a boost,3,Morning,Tired and need a boost,2,Afternoon,"Fairly okay, just want a drink",4,Afternoon,"Fairly okay, just want a drink",4,Night,Relaxed and winding down,5,Afternoon,Relaxed and winding down,2,,,,,,,,,3,Afternoon,"Fairly okay, just want a drink",3,,,3,,,3,,,3,,,3,,,3,,,3,,,3,,,3,,,3,,,3,,,3,,,4,Afternoon,"Fairly okay, just want a drink",4,Afternoon,"Fairly okay, just want a drink",2,Afternoon,"Fairly okay, just want a drink",3,Afternoon,"Fairly okay, just want a drink",1,,,1,,,1,,,1,,,1,,,3,Night,Relaxed and winding down,3,,,4,Afternoon,Tired and need a boost,3,,,3,,,1,,,3,Afternoon,"Fairly okay, just want a drink",2,Afternoon,"Fairly okay, just want a drink",4,Afternoon,"Fairly okay, just want a drink",1,Afternoon,"Fairly okay, just want a drink",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Night,Relaxed and winding down,4,Night,Relaxed and winding down
2/24/2026 9:45:19,<18,Male,3,Morning,Relaxed and winding down,1,Morning,Tired and need a boost,4,Morning,Relaxed and winding down,5,Morning,Relaxed and winding down,5,Morning,"Fairly okay, just want a drink",,,,,,,,,,,,,4,Afternoon,"Fairly okay, just want a drink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Morning,"Fairly okay, just want a drink",5,Morning,"Fairly okay, just want a drink",5,Morning,"Fairly okay, just want a drink",5,Morning,"Fairly okay, just want a drink",2,Morning,Tired and need a boost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2026 9:45:41,18 - 24,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Afternoon,Relaxed and winding down,,,,5,Morning,"Fairly okay, just want a drink",,,,,,,,,,,,
2/24/2026 9:46:18,18 - 24,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Morning,Relaxed and winding down,,,,,,,,,,,,,,,
2/24/2026 9:48:44,18 - 24,Male,5,Morning,Tired and need a boost,5,Morning,Tired and need a boost,3,Afternoon,"Fairly okay, just want a drink",3,Afternoon,"Fairly okay, just want a drink",3,Afternoon,"Fairly okay, just want a drink",2,Morning,"Fairly okay, just want a drink",1,,,,,,,,,4,Morning,Tired and need a boost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Night,Relaxed and winding down,3,Night,Relaxed and winding down,,,,,,,,,,,,,5,Night,Tired and need a boost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Night,Relaxed and winding down,,,,,,,,,,,,,2,Afternoon,"Fairly okay, just want a drink"
2/24/2026 9:50:02,18 - 24,Female,,,,,,,,,,,,,2,Afternoon,"Fairly okay, just want a drink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Afternoon,Relaxed and winding down,,,,,,,3,Afternoon,"Fairly okay, just want a drink",,,,,,,,,,,,,,,,5,Afternoon,"Fairly okay, just want a drink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2026 9:52:07,18 - 24,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Morning,Relaxed and winding down,5,Morning,Relaxed and winding down
2/24/2026 9:55:07,18 - 24,Male,2,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2026 9:55:23,18 - 24,Male,3,Morning,Tired and need a boost,3,Morning,Tired and need a boost,3,Morning,Tired and need a boost,3,Morning,Tired and need a boost,3,Morning,Tired and need a boost,3,Morning,Tired and need a boost,3,Morning,Tired and need a boost,3,Afternoon,"Fairly okay, just want a drink",1,Afternoon,Tired and need a boost,4,Morning,Relaxed and winding down,5,Morning,"Fairly okay, just want a drink",2,Morning,"Fairly okay, just want a drink",2,Morning,Relaxed and winding down,2,Afternoon,Relaxed and winding down,4,Morning,Tired and need a boost,4,Morning,Tired and need a boost,3,Morning,Tired and need a boost,3,Morning,Tired and need a boost,4,Morning,Tired and need a boost,4,Morning,Tired and need a boost,3,Morning,Tired and need a boost,3,Morning,Tired and need a boost,4,Morning,Tired and need a boost,5,Afternoon,Relaxed and winding down,5,Morning,Relaxed and winding down,4,Afternoon,Relaxed and winding down,4,Morning,Tired and need a boost,3,Night,Relaxed and winding down,3,Morning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2026 9:57:09,18 - 24,Female,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,2,,,3,Afternoon,"Fairly okay, just want a drink",1,,,3,Afternoon,"Fairly okay, just want a drink",1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,2,,,3,Afternoon,"Fairly okay, just want a drink",1,,,1,,,1,,,1,,,1,,,1,,,,,,2,,,,,,,,,,,,3,Afternoon,"Fairly okay, just want a drink",2,,,2,,,2,,,2,,,5,Morning,Relaxed and winding down,2,,,1,,,1,,,3,Night,Relaxed and winding down,1,,,1,,,1,,,3,Afternoon,Relaxed and winding down,3,Morning,,4,Morning,"Fairly okay, just want a drink"
2/24/2026 9:58:16,18 - 24,Male,2,Afternoon,"Fairly okay, just want a drink",2,Afternoon,"Fairly okay, just want a drink",3,Morning,"Fairly okay, just want a drink",3,Morning,Relaxed and winding down,3,Afternoon,"Fairly okay, just want a drink",3,Afternoon,"Fairly okay, just want a drink",3,Afternoon,"Fairly okay, just want a drink",3,Afternoon,"Fairly okay, just want a drink",3,Afternoon,"Fairly okay, just want a drink",4,Afternoon,"Fairly okay, just want a drink",3,Afternoon,"Fairly okay, just want a drink",,,,,,,3,Morning,Relaxed and winding down,,,,,,,,,,,,,,,,,,,,,,,,,4,Morning,"Fairly okay, just want a drink",,,,3,Morning,Relaxed and winding down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2026 9:59:34,18 - 24,Male,1,Morning,"Fairly okay, just want a drink",1,Morning,"Fairly okay, just want a drink",2,Morning,"Fairly okay, just want a drink",2,Morning,Tired and need a boost,3,Morning,"Fairly okay, just want a drink",2,Morning,"Fairly okay, just want a drink",,,,,,,,,,,,,2,Morning,"Fairly okay, just want a drink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Afternoon,"Fairly okay, just want a drink",3,Afternoon,"Fairly okay, just want a drink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Night,"Fairly okay, just want a drink"
2/24/2026 9:59:41,18 - 24,Male,3,,Tired and need a boost,2,,Tired and need a boost,1,,,4,,Relaxed and winding down,4,,Relaxed and winding down,,,,4,,Relaxed and winding down,,,,,,,5,Night,Tired and need a boost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,"Fairly okay, just want a drink",4,,Relaxed and winding down,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,5,Afternoon,Relaxed and winding down,4,Afternoon,Relaxed and winding down,,,,,,,,,,,,,5,Morning,"Fairly okay, just want a drink",,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2026 10:00:20,18 - 24,Male,3,Morning,Tired and need a boost,1,,,1,,,4,Afternoon,Relaxed and winding down,3,Morning,Tired and need a boost,5,Morning,Tired and need a boost,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,4,Morning,Relaxed and winding down,5,Morning,Relaxed and winding down
2/24/2026 10:00:23,18 - 24,Male,3,Morning,Relaxed and winding down,3,Afternoon,Tired and need a boost,1,Morning,Tired and need a boost,4,Afternoon,"Fairly okay, just want a drink",5,Morning,Relaxed and winding down,3,Afternoon,"Fairly okay, just want a drink",1,Afternoon,Relaxed and winding down,1,Morning,Tired and need a boost,4,Night,"Fairly okay, just want a drink",5,Night,Relaxed and winding down,3,Afternoon,"Fairly okay, just want a drink",2,Night,Tired and need a boost,4,Night,Tired and need a boost,4,Night,Relaxed and winding down,4,Afternoon,Tired and need a boost,4,Morning,Tired and need a boost,4,Night,Relaxed and winding down,4,Morning,Relaxed and winding down,2,Afternoon,Tired and need a boost,4,Night,"Fairly okay, just want a drink",4,Morning,"Fairly okay, just want a drink",2,Morning,Relaxed and winding down,2,Afternoon,"Fairly okay, just want a drink",2,Morning,"Fairly okay, just want a drink",4,Morning,"Fairly okay, just want a drink",4,Night,"Fairly okay, just want a drink",2,Afternoon,Tired and need a boost,5,Morning,"Fairly okay, just want a drink",,Morning,"Fairly okay, just want a drink",5,Afternoon,Tired and need a boost,2,Morning,"Fairly okay, just want a drink",5,Night,Relaxed and winding down,2,Afternoon,Tired and need a boost,3,Night,"Fairly okay, just want a drink",2,Night,"Fairly okay, just want a drink",4,Afternoon,"Fairly okay, just want a drink",4,Night,Tired and need a boost,4,Morning,"Fairly okay, just want a drink",2,Afternoon,"Fairly okay, just want a drink",4,Afternoon,"Fairly okay, just want a drink",4,Night,"Fairly okay, just want a drink",4,Afternoon,Tired and need a boost,4,Afternoon,"Fairly okay, just want a drink",4,Morning,"Fairly okay, just want a drink",3,Morning,"Fairly okay, just want a drink",4,Afternoon,Relaxed and winding down,4,Night,"Fairly okay, just want a drink",2,Morning,"Fairly okay, just want a drink",3,Afternoon,"Fairly okay, just want a drink",1,Morning,Tired and need a boost,,,,1,Morning,Tired and need a boost,4,Afternoon,"Fairly okay, just want a drink"
2/24/2026 10:00:26,18 - 24,Male,3,Morning,Tired and need a boost,2,Night,Tired and need a boost,2,Morning,Tired and need a boost,4,Morning,"Fairly okay, just want a drink",5,Morning,"Fairly okay, just want a drink",3,Morning,Tired and need a boost,1,Night,Relaxed and winding down,1,Morning,"Fairly okay, just want a drink",2,Afternoon,Relaxed and winding down,2,Night,Relaxed and winding down,3,Morning,Tired and need a boost,2,Morning,Tired and need a boost,,,,5,Morning,"Fairly okay, just want a drink",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Afternoon,"Fairly okay, just want a drink",5,Afternoon,"Fairly okay, just want a drink",5,Morning,Tired and need a boost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Morning,Tired and need a boost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Morning,"Fairly okay, just want a drink",5,Night,Relaxed and winding down
2/24/2026 10:02:28,18 - 24,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Afternoon,"Fairly okay, just want a drink",5,Afternoon,"Fairly okay, just want a drink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Afternoon,Relaxed and winding down,,,,,,,,,,,,,,,,,,,,,,4,Night,Relaxed and winding down,,,,,,,,,,,,,,,
2/24/2026 10:14:35,18 - 24,Male,,,,,,,4,Afternoon,"Fairly okay, just want a drink",4,Morning,Tired and need a boost,3,Morning,Tired and need a boost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Afternoon,"Fairly okay, just want a drink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Morning,"Fairly okay, just want a drink",,,,,,,,,,3,Afternoon,Relaxed and winding down,,,,,,,,,,,,,,,,4,Night,Relaxed and winding down
2/24/2026 10:14:46,18 - 24,Male,,,,,,,,,,,,,5,Morning,Relaxed and winding down,,,,,,,,,,,,,3,Morning,Relaxed and winding down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Morning,Relaxed and winding down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2026 10:16:41,18 - 24,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Afternoon,Relaxed and winding down
2/24/2026 10:21:55,18 - 24,Male,3,Morning,Tired and need a boost,3,Morning,Tired and need a boost,5,Morning,Tired and need a boost,2,Afternoon,"Fairly okay, just want a drink",5,Morning,"Fairly okay, just want a drink",3,Morning,"Fairly okay, just want a drink",3,Morning,Tired and need a boost,3,Morning,Tired and need a boost,5,Afternoon,"Fairly okay, just want a drink",5,Afternoon,Relaxed and winding down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Afternoon,"Fairly okay, just want a drink",4,Afternoon,"Fairly okay, just want a drink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Afternoon,"Fairly okay, just want a drink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Morning,"Fairly okay, just want a drink",5,Night,Relaxed and winding down
